src_id,station_name,station_file_name,historic_county,authority,station_latitude,station_longitude,station_elevation,first_year,last_year
19241,LLANBEDR,llanbedr,gwynedd,Met Office,52.803,-4.124,9.0,1998.0,2004.0
19259,"DUMFRIES, CRICHTON ROYAL NO 2",dumfries-crichton-royal-no-2,dumfriesshire,Met Office,55.047,-3.589,50.0,1998.0,2024.0
19260,"EDINBURGH, GOGARBANK",edinburgh-gogarbank,midlothian-in-lothian-region,Met Office,55.928,-3.344,57.0,1998.0,2024.0
19275,"TAVISTOCK, OTTERY PARK FARM",tavistock-ottery-park-farm,devon,Met Office,50.556,-4.195,128.0,1998.0,2002.0
23417,ISLAY: PORT ELLEN,islay-port-ellen,argyll-in-strathclyde-region,Met Office,55.681,-6.25,17.0,1998.0,2024.0
23446,REDHILL,redhill,surrey,Met Office,51.215,-0.137,63.0,1998.0,2006.0
23450,WYCH CROSS,wych-cross,east-sussex,Met Office,51.066,0.033,200.0,1998.0,2022.0
23455,"STRADBROKE, VALLEY FARM",stradbroke-valley-farm,suffolk,Met Office,52.316,1.255,47.0,1998.0,2013.0
23491,HALESOWEN NO 2,halesowen-no-2,west-midlands,Met Office,52.437,-2.076,153.0,1998.0,2002.0
23510,"HOLNE, PRIDDONS FARM",holne-priddons-farm,devon,Met Office,50.517,-3.843,282.0,2006.0,2019.0
23525,"FLORENCECOURT, BLUNNICK",florencecourt-blunnick,fermanagh,Met Office,54.286,-7.767,58.0,1998.0,1999.0
23943,SPITTAL OF GLENSHEE,spittal-of-glenshee,perthshire-in-tayside-region,Met Office,56.764,-3.397,308.0,1998.0,1998.0
23944,"NAIRN, DRUIM",nairn-druim,nairnshire,Met Office,57.593,-3.822,23.0,1998.0,2014.0
23948,"CUMBERNAULD, WHITELEES",cumbernauld-whitelees,lanarkshire,Met Office,55.966,-3.943,110.0,1998.0,1999.0
24084,TIVINGTON FARM,tivington-farm,somerset,Met Office,51.199,-3.531,85.0,1998.0,1999.0
24102,"COVENTRY, COUNDON",coventry-coundon,west-midlands,Met Office,52.424,-1.536,119.0,1998.0,2024.0
24103,"DERRYLIN, CORNAHOULE",derrylin-cornahoule,fermanagh,Met Office,54.189,-7.561,68.0,2010.0,2024.0
24108,"BELFAST, WHITEHOUSE",belfast-whitehouse,antrim,Met Office,54.651,-5.915,6.0,1998.0,2005.0
24123,"RHANDIRMWYN, TAN-Y-FOEL",rhandirmwyn-tan-y-foel,dyfed,Met Office,52.093,-3.809,150.0,1998.0,2002.0
24125,"GLASGOW, BISHOPTON",glasgow-bishopton,renfrewshire,Met Office,55.907,-4.532,59.0,1999.0,2024.0
24218,HARTPURY COLLEGE,hartpury-college,gloucestershire,Met Office,51.904,-2.312,41.0,1998.0,2024.0
24219,MANNINGTON HALL,mannington-hall,norfolk,Met Office,52.844,1.179,30.0,1999.0,2024.0
24770,"STRABANE, CARRICKLEE",strabane-carricklee,tyrone,Met Office,54.808,-7.499,39.0,1999.0,2024.0
24771,"ABERDOVEY, BRYNEITHYN",aberdovey-bryneithyn,gwynedd,Met Office,52.548,-4.025,63.0,1999.0,2004.0
24790,DRUMLAMFORD HOUSE,drumlamford-house,ayrshire,Met Office,55.057,-4.681,132.0,1999.0,2007.0
24793,"ALSTON, SPRINGHOUSE PARK",alston-springhouse-park,cumbria,Met Office,54.811,-2.457,320.0,1998.0,2019.0
24795,COLONSAY: HOMEFIELD,colonsay-homefield,argyll-in-strathclyde-region,Met Office,56.074,-6.24,9.0,1999.0,2015.0
24796,BRIDGE OF CALLY,bridge-of-cally,perthshire-in-tayside-region,Met Office,56.644,-3.384,175.0,1999.0,2001.0
24924,"DOWNPATRICK, BALLYGALLUM",downpatrick-ballygallum,down,Met Office,54.294,-5.68,18.0,1999.0,2000.0
24938,DURNESS NO 3,durness-no-3,sutherland,Met Office,58.568,-4.763,222.0,1999.0,2002.0
24996,"HEREFORD, CREDENHILL",hereford-credenhill,hereford-and-worcester,Met Office,52.08,-2.802,76.0,1999.0,2024.0
25002,BALLYCASTLE,ballycastle,antrim,Met Office,55.199,-6.239,35.0,1999.0,2003.0
25014,"WREXHAM, FARM WORLD",wrexham-farm-world,clwyd,Met Office,53.017,-3.026,109.0,2000.0,2000.0
25065,LANGWATHBY HALL,langwathby-hall,cumbria,Met Office,54.697,-2.674,97.0,1999.0,2005.0
25264,GLEN OYKEL,glen-oykel,sutherland,Met Office,58.061,-4.846,160.0,1999.0,2000.0
25315,ORKNEY: LOCH OF HUNDLAND,orkney-loch-of-hundland,orkney,Met Office,59.112,-3.229,28.0,1999.0,2024.0
25318,DARWEN NO 2,darwen-no-2,lancashire,Met Office,53.683,-2.503,310.0,2000.0,2015.0
25320,OBAN AIRPORT,oban-airport,argyll-in-strathclyde-region,Met Office,56.464,-5.399,10.0,2000.0,2005.0
25332,TUNSTEAD,tunstead,lancashire,Met Office,53.699,-2.218,300.0,2000.0,2003.0
25339,NEVIS RANGE,nevis-range,inverness-shire,Met Office,56.852,-4.998,105.0,2000.0,2006.0
25353,PEATLANDS,peatlands,armagh,Met Office,54.483,-6.62,34.0,2000.0,2019.0
25618,BRAMPTON NO 3,brampton-no-3,cumbria,Met Office,54.935,-2.735,117.0,2001.0,2024.0
25719,CAMPS RESR NO 2,camps-resr-no-2,lanarkshire,Met Office,55.483,-3.612,290.0,2000.0,2002.0
25720,PORTHCAWL GOLF CLUB,porthcawl-golf-club,mid-glamorgan,Met Office,51.494,-3.723,27.0,2000.0,2002.0
25726,"PATELEY BRIDGE, RAVENS NEST",pateley-bridge-ravens-nest,north-yorkshire,Met Office,54.07,-1.771,259.0,2000.0,2024.0
25728,HEMSBY TRIAL,hemsby-trial,norfolk,Met Office,52.686,1.687,14.0,2000.0,2001.0
25729,MANSTON TRIAL,manston-trial,kent,Met Office,51.352,1.348,44.0,2000.0,2000.0
30008,"PORTPATRICK, SOUTH CLIFF",portpatrick-south-cliff,wigtownshire,Met Office,54.841,-5.115,30.0,2000.0,2014.0
30084,BROADWINDSOR,broadwindsor,dorset,Met Office,50.822,-2.79,161.0,2011.0,2024.0
30089,"DOVER, NO 2",dover-no-2,kent,Met Office,51.128,1.316,18.0,2000.0,2002.0
30101,"SPALDING, LOW FULNEY",spalding-low-fulney,lincolnshire,Met Office,52.77,-0.125,3.0,2001.0,2007.0
30103,AVIEMORE TRIAL,aviemore-trial,inverness-shire,Met Office,57.206,-3.828,228.0,2000.0,2001.0
30137,LEDMORE,ledmore,sutherland,Met Office,58.06,-4.958,160.0,2000.0,2014.0
30138,LEITH HALL NO 2,leith-hall-no-2,aberdeenshire,Met Office,57.358,-2.768,193.0,2000.0,2006.0
30202,"BALLATER, GOLF ROAD",ballater-golf-road,aberdeenshire,Met Office,57.048,-3.043,202.0,2001.0,2001.0
30203,"ARBROATH, GOLF CLUB",arbroath-golf-club,angus,Met Office,56.541,-2.626,6.0,2001.0,2004.0
30204,"GRENDON UNDERWOOD, H M PRISON",grendon-underwood-h-m-prison,buckinghamshire,Met Office,51.893,-1.009,89.0,2001.0,2002.0
30208,STRATHMASHIE,strathmashie,inverness-shire,Met Office,57.002,-4.316,260.0,2001.0,2004.0
30227,"LYME REGIS, MIDDLE MILL FARM",lyme-regis-middle-mill-farm,dorset,Met Office,50.734,-2.944,32.0,2001.0,2001.0
30247,"DELAMERE, GOLF CLUB",delamere-golf-club,cheshire,Met Office,53.227,-2.659,74.0,2001.0,2002.0
30269,"FORRES, HILLHEAD",forres-hillhead,moray-in-grampian-region,Met Office,57.611,-3.545,49.0,2001.0,2011.0
30270,BEALACH NA BA NO 2,bealach-na-ba-no-2,ross-and-cromarty,Met Office,57.418,-5.689,773.0,2001.0,2024.0
30273,"WESTON-SUPER-MARE, WORLE",weston-super-mare-worle,avon,Met Office,51.361,-2.916,8.0,2000.0,2001.0
30279,ACHILTIBUIE,achiltibuie,ross-and-cromarty,Met Office,58.017,-5.345,22.0,2001.0,2013.0
30280,AUCHENFLOWER,auchenflower,ayrshire,Met Office,55.104,-4.946,95.0,2001.0,2013.0
30286,DERRYGONNELLY FSC,derrygonnelly-fsc,fermanagh,Met Office,54.418,-7.821,65.0,2002.0,2017.0
30435,DUNCANSBY,duncansby,caithness,Met Office,58.635,-3.06,35.0,2001.0,2004.0
30436,ARDTORNISH GARDENS,ardtornish-gardens,argyll-in-highland-region,Met Office,56.561,-5.741,10.0,2001.0,2006.0
30437,DERRYLIN,derrylin,fermanagh,Met Office,54.151,-7.575,70.0,2004.0,2007.0
30448,"LLANFYNYDD, BRODERI",llanfynydd-broderi,dyfed,Met Office,51.919,-4.101,104.0,2014.0,2023.0
30476,HOUGHTON HALL,houghton-hall,norfolk,Met Office,52.824,0.652,65.0,2001.0,2024.0
30477,ENOCHDHU,enochdhu,perthshire-in-tayside-region,Met Office,56.746,-3.532,248.0,2002.0,2003.0
30523,ALBEMARLE,albemarle,northumberland,Met Office,55.02,-1.882,142.0,2003.0,2024.0
30529,"MARKET BOSWORTH, BOSWORTH PARK",market-bosworth-bosworth-park,leicestershire,Met Office,52.623,-1.396,129.0,2002.0,2024.0
30620,CHARLWOOD,charlwood,surrey,Met Office,51.144,-0.229,67.0,2002.0,2024.0
30690,"LEEK, THORNCLIFFE",leek-thorncliffe,staffordshire,Met Office,53.128,-1.981,298.0,2002.0,2024.0
30747,"BERWICK-UPON-TWEED, MURTON FARM",berwick-upon-tweed-murton-farm,northumberland,Met Office,55.733,-2.052,61.0,2002.0,2017.0
30750,RAVENSWORTH,ravensworth,north-yorkshire,Met Office,54.473,-1.782,124.0,2002.0,2024.0
30805,"STRATHDEARN, DALAROSSIE",strathdearn-dalarossie,inverness-shire,Met Office,57.293,-4.041,325.0,2002.0,2010.0
30810,"ABERFELDY, DULL",aberfeldy-dull,perthshire-in-tayside-region,Met Office,56.621,-3.925,100.0,2003.0,2017.0
55511,WOODFORD,woodford,cheshire,Met Office,53.339,-2.155,88.0,2003.0,2012.0
55517,"STOODLEIGH, DRYHILL",stoodleigh-dryhill,devon,Met Office,50.962,-3.519,230.0,2024.0,2024.0
55536,"BUNTINGFORD, NO 1",buntingford-no-1,hertfordshire,Met Office,51.953,-0.025,100.0,2007.0,2014.0
55827,BRAEMAR NO 2,braemar-no-2,aberdeenshire,Met Office,57.011,-3.397,327.0,2005.0,2024.0
55831,INVERINAN BEG,inverinan-beg,argyll-in-strathclyde-region,Met Office,56.308,-5.239,50.0,2005.0,2018.0
55833,"RHANDIRMWYN, COLEG ELIDYR",rhandirmwyn-coleg-elidyr,carmarthenshire,Met Office,52.075,-3.776,135.0,2005.0,2010.0
55890,PORT HENDERSON,port-henderson,ross-and-cromarty,Met Office,57.696,-5.777,18.0,2013.0,2024.0
55896,"URQUHART, NORTHWOOD",urquhart-northwood,ross-and-cromarty,Met Office,57.594,-4.374,17.0,2013.0,2024.0
55960,"KENTON, HIGH GARDEN",kenton-high-garden,devon,Met Office,50.642,-3.476,21.0,2007.0,2012.0
56107,"DARVEL, HILLVIEW",darvel-hillview,ayrshire,Met Office,55.615,-4.284,138.0,2018.0,2024.0
56124,LINKINHORNE,linkinhorne,cornwall,Met Office,50.538,-4.373,135.0,2009.0,2011.0
56130,DAWYCK BOTANIC GARDEN,dawyck-botanic-garden,peebleshire,Met Office,55.604,-3.323,183.0,2007.0,2024.0
56216,RESALLACH,resallach,sutherland,Met Office,58.063,-5.016,133.0,2007.0,2024.0
56229,OYNE,oyne,aberdeenshire,Met Office,57.319,-2.551,124.0,2008.0,2015.0
56251,"LOWESTOFT, MONCKTON AVENUE",lowestoft-monckton-avenue,suffolk,Met Office,52.484,1.725,18.0,2003.0,2010.0
56339,TREGARTH,tregarth,gwynedd,Met Office,53.188,-4.106,119.0,2008.0,2017.0
56376,CAE POETH,cae-poeth,gwynedd,Met Office,52.816,-3.844,265.0,2009.0,2012.0
56423,"MIDDLETON, HILLSIDE",middleton-hillside,derbyshire,Met Office,53.099,-1.589,295.0,2009.0,2024.0
56424,WINTERBOURNE NO2,winterbourne-no2,west-midlands,Met Office,52.456,-1.928,140.0,2011.0,2024.0
56451,CLUANIE INN NO 3,cluanie-inn-no-3,ross-and-cromarty,Met Office,57.156,-5.182,223.0,2009.0,2019.0
56463,CROMDALE,cromdale,moray-in-highland-region,Met Office,57.337,-3.543,193.0,2009.0,2021.0
56486,MONA,mona,isle-of-anglesey,Met Office,53.261,-4.376,60.0,2009.0,2024.0
56788,STRATHALLAN SCHOOL NO 2,strathallan-school-no-2,perthshire-in-tayside-region,Met Office,56.351,-3.475,37.0,2007.0,2014.0
56904,FRITTENDEN,frittenden,kent,Met Office,51.142,0.596,38.0,2011.0,2024.0
56937,GIANTS CAUSEWAY,giants-causeway,antrim,Met Office,55.234,-6.512,80.0,2011.0,2024.0
56939,USK NO 2,usk-no-2,monmouthshire,Met Office,51.714,-2.923,25.0,2011.0,2024.0
56958,EMLEY MOOR NO 2,emley-moor-no-2,west-yorkshire,Met Office,53.612,-1.668,267.0,2011.0,2024.0
56963,MAGILLIGAN NO 2,magilligan-no-2,londonderry,Met Office,55.16,-6.949,6.0,2011.0,2024.0
56986,"HULL, EAST PARK",hull-east-park,humberside,Met Office,53.766,-0.298,2.0,2012.0,2024.0
57063,THOMASTOWN,thomastown,fermanagh,Met Office,54.33,-7.595,72.0,2012.0,2024.0
57093,STOWE,stowe,buckinghamshire,Met Office,52.042,-1.013,145.0,2012.0,2024.0
57113,ROSTHERNE,rostherne,cheshire,Met Office,53.36,-2.382,35.0,2012.0,2013.0
57118,BUTE: ROTHESAY NO2,bute-rothesay-no2,buteshire,Met Office,55.825,-5.056,36.0,2013.0,2024.0
57199,ROSTHERNE NO 2,rostherne-no-2,cheshire,Met Office,53.36,-2.382,35.0,2012.0,2024.0
57233,MARGAM NO 2,margam-no-2,glamorganshire,Met Office,51.555,-3.721,40.0,2013.0,2024.0
57259,MERRYFIELD,merryfield,somerset,Met Office,50.961,-2.933,30.0,2021.0,2024.0
57266,SALTFLEETBY ST CLEMENTS,saltfleetby-st-clements,lincolnshire,Met Office,53.399,0.187,1.0,2013.0,2017.0
57267,ACHILTIBUIE NO2,achiltibuie-no2,ross-and-cromarty,Met Office,58.015,-5.336,49.0,2013.0,2024.0
57268,DIABAIG NO 2,diabaig-no-2,ross-and-cromarty,Met Office,57.579,-5.7,61.0,2013.0,2015.0
61875,BEWCASTLE,bewcastle,cumbria,Met Office,55.065,-2.715,133.0,2013.0,2024.0
61908,UNDERTON,underton,shropshire,Met Office,52.524,-2.468,102.0,2014.0,2024.0
61986,TIBENHAM AIRFIELD,tibenham-airfield,norfolk,Met Office,52.457,1.162,52.0,2015.0,2024.0
62004,OYNE NO 2,oyne-no-2,aberdeenshire,Met Office,57.32,-2.545,116.0,2015.0,2024.0
62015,"PORTPATRICK, CRAIGENLEE CROFT",portpatrick-craigenlee-croft,wigtownshire,Met Office,54.863,-5.075,103.0,2015.0,2024.0
62031,AMERSHAM FIELD CENTRE,amersham-field-centre,buckinghamshire,Met Office,51.665,-0.657,150.0,2015.0,2024.0
62033,MIDDLESMOOR,middlesmoor,north-yorkshire,Met Office,54.164,-1.863,310.0,2015.0,2020.0
62037,MAULDS MEABURN,maulds-meaburn,cumbria,Met Office,54.538,-2.582,183.0,2015.0,2024.0
62039,BAINTOWN,baintown,fife,Met Office,56.221,-3.043,123.0,2015.0,2024.0
62041,EXETER AIRPORT NO 2,exeter-airport-no-2,devon,Met Office,50.737,-3.406,27.0,2009.0,2024.0
62057,"BUNTINGFORD, NO 2",buntingford-no-2,hertfordshire,Met Office,51.943,-0.091,138.0,2014.0,2024.0
62073,"TEDDINGTON, BUSHY PARK",teddington-bushy-park,middlesex,Met Office,51.422,-0.341,9.0,2017.0,2024.0
62076,"FORREST LODGE, BURNHEAD",forrest-lodge-burnhead,kirkcudbrightshire,Met Office,55.144,-4.278,150.0,2016.0,2024.0
62082,"SOUTH STAINMORE, NO.2",south-stainmore-no-2,cumbria,Met Office,54.513,-2.245,291.0,2016.0,2018.0
62083,IVER W WKS,iver-w-wks,buckinghamshire,Met Office,51.512,-0.496,30.0,2017.0,2024.0
62084,BATTERSEA HELIPORT,battersea-heliport,greater-london,Met Office,51.47,-0.179,5.0,2018.0,2024.0
62119,WILLINGTON,willington,derbyshire,Met Office,52.864,-1.559,54.0,2017.0,2023.0
62122,ALMONDSBURY,almondsbury,avon,Met Office,51.551,-2.559,75.0,2018.0,2024.0
62130,MARNHULL,marnhull,dorset,Met Office,50.98,-2.318,60.0,2019.0,2024.0
62139,WISLEY NO 2,wisley-no-2,surrey,Met Office,51.31,-0.475,38.0,2018.0,2021.0
62142,ST HARMON NO 2,st-harmon-no-2,powys,Met Office,52.364,-3.475,291.0,2018.0,2022.0
62149,CULZEAN CASTLE NO 2 ,culzean-castle-no-2,ayrshire,Met Office,55.356,-4.781,38.0,2018.0,2024.0
62151,TOMNAVOULIN,tomnavoulin,moray-in-highland-region,Met Office,57.319,-3.311,264.0,2018.0,2020.0
62152,PITSFORD,pitsford,northamptonshire,Met Office,52.302,-0.895,114.0,2018.0,2024.0
62199,MANSTON NO 2,manston-no-2,kent,Met Office,51.346,1.335,54.0,2020.0,2024.0
62200,"HOLNE, PRIDDONS FARM NO 2",holne-priddons-farm-no-2,devon,Met Office,50.517,-3.842,280.0,2019.0,2024.0
62208,EXETER SURFACENET ENCLOSURE AWS,exeter-surfacenet-enclosure-aws,devon,Met Office,50.729,-3.475,0.0,2020.0,2024.0
62211,"GLASTONBURY, GIPSY LANE",glastonbury-gipsy-lane,somerset,Met Office,51.145,-2.689,61.0,2020.0,2022.0
62213,BRIZLEE WOOD,brizlee-wood,northumberland,Met Office,55.418,-1.767,250.0,2021.0,2024.0
62216,"NORTH SOMERCOTES, CHURCH END",north-somercotes-church-end,lincolnshire,Met Office,53.441,0.141,4.0,2024.0,2024.0
62221,"BRATTON FLEMING, HAXTON",bratton-fleming-haxton,devon,Met Office,51.117,-3.941,200.0,2023.0,2024.0
62222,CRAIBSTONE NO 2,craibstone-no-2,aberdeenshire,Met Office,57.176,-2.259,134.0,2021.0,2024.0
62224,SOUTH FARNBOROUGH NO 2,south-farnborough-no-2,hampshire,Met Office,51.284,-0.778,65.0,2021.0,2024.0
62226,LYTH NO 2,lyth-no-2,caithness,Met Office,58.549,-3.207,24.0,2021.0,2024.0
62231,"TREDEGAR, BRYN BACH PARK NO 3",tredegar-bryn-bach-park-no-3,gwent,Met Office,51.777,-3.271,409.0,2022.0,2022.0
62237,"ST DAVIDS, TREGINNIS",st-davids-treginnis,pembrokeshire,Met Office,51.867,-5.307,38.0,2022.0,2023.0
62265,NEATISHEAD,neatishead,norfolk,Met Office,52.714,1.471,10.0,2023.0,2024.0
62267,ARTHOG NO 2,arthog-no-2,gwynedd,Met Office,52.717,-4.008,3.0,2023.0,2023.0
62272,SKYE: HARLOSH,skye-harlosh,inverness-shire,Met Office,57.388,-6.52,20.0,2023.0,2024.0
62273,RAASAY: OSGAIG,raasay-osgaig,inverness-shire,Met Office,57.368,-6.08,20.0,2024.0,2024.0
62279,TEALING,tealing,angus,Met Office,56.524,-2.928,117.0,2023.0,2024.0
62319,HOLLACOMBE,hollacombe,devon,Met Office,50.808,-4.31,150.0,2024.0,2024.0
62321,WHITESANDS,whitesands,pembrokeshire,Met Office,51.895,-5.285,62.0,2024.0,2024.0
62328,NANTYGLO,nantyglo,gwent,Met Office,51.786,-3.185,395.0,2024.0,2024.0
