Conventions,G,BADC-CSV,1
1999-03-08 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.1,3.0,89.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 11:02:00,23578.0,NA,NA
1999-03-08 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,2.5,3.2,91.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 12:02:00,23518.0,NA,NA
1999-03-08 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,40.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,2.9,3.7,91.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 13:03:00,23457.0,NA,NA
1999-03-08 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,40.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,2.4,3.6,86.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 14:02:00,23398.0,NA,NA
1999-03-08 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,2.6,3.8,87.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 15:03:00,23337.0,NA,NA
1999-03-08 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,40.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.1,3.9,90.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 16:27:00,23253.0,NA,NA
1999-03-08 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.5,3.3,80.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 17:03:00,23217.0,NA,NA
1999-03-08 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,40.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.8,2.9,78.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 18:03:00,23157.0,NA,NA
1999-03-08 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.5,2.4,81.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 19:03:00,23097.0,NA,NA
1999-03-08 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,1.2,2.5,84.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 20:02:00,23038.0,NA,NA
1999-03-08 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.1,2.4,86.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 21:02:00,22978.0,NA,NA
1999-03-08 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.7,2.8,88.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 22:05:00,22915.0,NA,NA
1999-03-08 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,40.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.8,2.6,91.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-08 23:02:00,22858.0,NA,NA
1999-03-09 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,2.0,2.6,93.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 00:21:00,22779.0,NA,NA
1999-03-09 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2.0,2.7,93.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 01:03:00,22737.0,NA,NA
1999-03-09 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.7,2.3,92.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 02:03:00,22677.0,NA,NA
1999-03-09 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,360.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.3,2.2,89.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 03:02:00,22618.0,NA,NA
1999-03-09 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,360.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.5,2.2,91.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 04:03:00,22557.0,NA,NA
1999-03-09 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.3,2.1,91.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 05:04:00,22496.0,NA,NA
1999-03-09 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,360.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.1,2.0,89.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 06:04:00,22436.0,NA,NA
1999-03-09 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,330.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.4,2.1,91.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 07:02:00,22378.0,NA,NA
1999-03-09 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,340.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.4,2.3,91.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 08:02:00,22318.0,NA,NA
1999-03-09 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,1.5,2.6,88.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 09:04:00,22256.0,NA,NA
1999-03-09 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1.3,2.7,84.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 10:02:00,22198.0,NA,NA
1999-03-09 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.1,3.0,80.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 11:02:00,22138.0,NA,NA
1999-03-09 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1.9,3.2,86.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 12:02:00,22078.0,NA,NA
1999-03-09 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.8,3.3,85.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 13:02:00,22018.0,NA,NA
1999-03-09 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,3.1,5.0,80.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 14:02:00,21958.0,NA,NA
1999-03-09 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,2.2,3.4,86.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 15:03:00,21897.0,NA,NA
1999-03-09 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.5,2.1,94.6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 16:05:00,21835.0,NA,NA
1999-03-09 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,360.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.9,1.4,94.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 17:03:00,21777.0,NA,NA
1999-03-09 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.0,1.3,96.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 18:03:00,21717.0,NA,NA
1999-03-09 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,340.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.0,1.3,96.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 19:02:00,21658.0,NA,NA
1999-03-09 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.8,1.2,96.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 20:02:00,21598.0,NA,NA
1999-03-09 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,350.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.6,1.0,96.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 21:02:00,21538.0,NA,NA
1999-03-09 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,340.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.9,96.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 22:02:00,21478.0,NA,NA
1999-03-09 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,340.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.5,0.8,96.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-09 23:02:00,21418.0,NA,NA
1999-03-10 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.6,1.9,96.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 01:04:00,21296.0,NA,NA
1999-03-10 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.9,96.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 02:02:00,21238.0,NA,NA
1999-03-10 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,10.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,0.5,98.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 03:03:00,21177.0,NA,NA
1999-03-10 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.3,0.6,96.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 04:10:00,21110.0,NA,NA
1999-03-10 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.5,0.8,96.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 05:03:00,21057.0,NA,NA
1999-03-10 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.6,1.0,96.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 06:03:00,20997.0,NA,NA
1999-03-10 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,20.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.7,1.1,94.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 07:03:00,20937.0,NA,NA
1999-03-10 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,30.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.1,1.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-03-10 08:03:00,20877.0,NA,NA
